street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
KAPWEG,2,2013,11,13.3285250646172,52.5624606496312,1.0,1,559.927131135321,559.927131135321,4071978
KURT-SCHUMACHER-DAMM / OLLENHAUERSTR. / SCHARNWEBERSTR. / KURT- SCHUMACHER-PLATZ,2,2013,11,13.32804794694705,52.56401823735403,,4,,,4068044-4071974-4432668-23125889
KURT-SCHUMACHER-DAMM / RUE AMBROISE PARÉ / A 111 BAB AUTOBAHNZUBRINGER HAMBURG /,1,2013,11,13.3061189,52.554673,,2,,,4432668-8036802
KURT-SCHUMACHER-DAMM / RUE CHARLES CALMETTE / ROBERT-SCHUMAN-BRÜCKE,1,2013,11,13.30783615,52.5564403,,3,,,4432668-8036806-24972998
OLLENHAUERSTR.,2,2013,11,13.3305015390962,52.5711561820266,1.0,1,3074.16741653692,3074.16741653692,23125889
OTISSTR. / SEIDELSTR. / ALLÉE ST. EXUPÉRY,2,2013,11,13.2996311,52.56977155,,3,,,4537056-4801741-24802099
PLATENHOFER WEG,1,2013,11,13.2274326019851,52.6177510084974,0.0,1,967.867130544467,1935.734261088934,8669523
ROEDERNALLEE,2,2013,11,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
RUPPINER CHAUSSEE,3,2013,11,13.2482456459044,52.6126850780797,0.007696745509965465,1,6695.56534883856,13339.596635141766,4795846
SCHARNWEBERSTR.,8,2013,11,13.3189223707098,52.5662213610136,0.9889977906786499,1,3666.33707636706,3706.6748843238765,4068044
SCHULZENDORFER STR.,1,2013,11,13.2325869118787,52.6127845393614,0.0,1,2179.21718453847,4358.43436907694,5026423
WAIDMANNSLUSTER DAMM,1,2013,11,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WALDSTR.,4,2013,11,13.3235606019999,52.575817356241,0.47603977225563504,1,1518.0089965713,2313.3853361327933,4706735
WITTESTR.,3,2013,11,13.3027221495472,52.5779972177316,0.2343971419123569,1,1951.38360236388,3445.3684655590273,4589063
ALT-TEGEL,1,2013,11,13.2788673608117,52.5885773938356,0.7949177000422957,1,826.343768202014,995.8122487405992,4796482
AROSER ALLEE / SCHILLERRING,1,2013,11,13.35109975,52.56937595,,2,,,4581788-4638322
DAMBOCKSTR.,1,2013,11,13.2454212357076,52.6058086741908,0.0,1,1335.1815810627,2670.3631621254,18783883
GORKISTR. / MIRAUSTR.,1,2013,11,13.3026118,52.5916715,,2,,,4765928-4804097
HOLZHAUSER STR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS HOLZHAUSER STR AU,2,2013,11,13.306359210145176,52.582156842441364,0.6597659538650835,1,3163.07281063474,4239.25787121634,4569873
JACOBSENWEG,3,2013,11,13.2985203829404,52.5814643710375,0.0,1,555.880646809488,1111.761293618976,30748472
KAPWEG / KURT-SCHUMACHER-DAMM,1,2013,11,13.3264841,52.5624697,,2,,,4071978-4432668
KIEFHEIDER WEG,3,2013,11,13.244184156355,52.6209380547013,0.0,1,748.250119359915,1496.50023871983,5786835
KURZEBRACKER WEG,1,2013,11,13.2280739270364,52.6181571734615,0.0,1,829.725731446578,1659.451462893156,5047006
MATTENBUDER PFAD / PLATENHOFER WEG,1,2013,11,13.2253208,52.6148367,,2,,,8669523-8669531
MIRAUSTR.,1,2013,11,13.3087495157459,52.5845682707444,0.0,1,1806.82137983957,3613.64275967914,4804097
RUPPINER CHAUSSEE / STOLPMÜNDER WEG,1,2013,11,13.2308522,52.6244539,,2,,,4795846-18652302
AROSER ALLEE,2,2013,11,13.3519484642675,52.5663487806684,1.0,1,3232.94560152418,3232.94560152418,4581788
BERLINER STR. / EGELLSSTR. / WITTESTR.,1,2013,11,13.2912186,52.5810225,,3,,,4588911-4589063-4796769
BERNAUER STR. / OELDER WEG,1,2013,11,13.2820867,52.5756786,,2,,,4568174-4579694
BERNSTORFFSTR.,1,2013,11,13.2849082242383,52.5906380175957,0.03605644370223052,1,275.82681402012,541.708294048958,4796487
BORSIGWALDER WEG / ERNSTSTR.,1,2013,11,13.2954956,52.5828758,,2,,,4645235-25260861
BUDDESTR. / GRUßDORFSTR.,1,2013,11,13.2882168,52.5888758,,2,,,4588918-4804125
ELCHDAMM,2,2013,11,13.2307241359162,52.5999903186868,0.0,1,2561.15961870881,5122.31923741762,5046521
HATZFELDTALLEE / ZIEKOWSTR.,1,2013,11,13.2915007,52.5924462,,2,,,4645177-23141596
HUMBOLDTSTR.,1,2013,11,13.3381243661945,52.571507254114,0.0,1,1271.55531080766,2543.11062161532,4068105
INNUNGSSTR. / OTISSTR. / WITTESTR.,1,2013,11,13.307892299999999,52.577541725,,3,,,4589063-4801741-4804124
SANDHAUSER STR.,1,2013,11,13.220914,52.594729,0.0,1,2279.61141786366,4559.22283572732,94712497
SCHILLINGSTR.,1,2013,11,13.3211129855685,52.5680817145828,0.0,1,483.112606942026,966.225213884052,4537080
AM BÄRENSPRUNG,1,2013,11,13.2449400738937,52.610261380144,0.0,1,424.062566868255,848.12513373651,21278814
AM TEGELER HAFEN,2,2013,11,13.2783136238019,52.5898553657365,0.7555446464936223,1,905.480136422748,1126.8296032649741,4796472
ANTONIENSTR.,2,2013,11,13.3125896827053,52.5733895514657,1.0,1,1199.30549179144,1199.30549179144,26401499
ANTONIENSTR. / EICHBORNDAMM / MIRAUSTR.,1,2013,11,13.31567995,52.577957049999995,,3,,,4537077-4804097-26401499
BERNAUER STR. / STRAßE L (HOKA III),1,2013,11,13.2492478,52.5523725,,2,,,4568174-14484650
BRUSEBERGSTR. / HUMBOLDTSTR.,1,2013,11,13.3422692,52.5731498,,2,,,4068105-16750370
EICHBORNDAMM / HERMANN-PIPER-STR.,1,2013,11,13.3236514,52.5871912,,2,,,4537077-326452754
EICHBORNDAMM / SCHARNWEBERSTR. / A 111 BAB AUTOBAHNZUBRINGER HAMBURG / 111 AS EI,1,2013,11,13.3119439,52.567969,,2,,,4068044-4537077
KRANTORWEG,1,2013,11,13.2299691751712,52.6217627465695,0.0,1,804.433724765824,1608.867449531648,5047012
RUPPINER CHAUSSEE / ZIEGENORTER PFAD,1,2013,11,13.2345021,52.6220349,,2,,,4795846-22375365
SAALMANNSTR. / WALDSTR.,1,2013,11,13.3293511,52.5755724,,2,,,4706735-8064968
SINGDROSSELSTEIG,1,2013,11,13.2704316637102,52.5506699221289,0.0,1,175.462051138047,350.924102276094,28259708
ALT-REINICKENDORF / ROEDERNALLEE / VELTENER STR.,2,2013,11,13.3477435,52.5758387,,2,,,4067922-4068065
ALTER WIESENWEG,1,2013,11,13.2761632231904,52.5503543194612,0.0,1,1430.41808523275,2860.8361704655,15219760
AM DACHSBAU / HEILIGENSEESTR.,1,2013,11,13.229818,52.6065815,,2,,,4645149-5046979
AM DOGGELHOF / ENGELMANNWEG,1,2013,11,13.3185623,52.567615,,2,,,4537081-23227477
AN DER WILDBAHN / DAMBOCKSTR.,2,2013,11,13.2470175,52.6079953,,2,,,5046984-18783883
BORSIGDAMM / NEHEIMER STR. / UFERPROMENADE BORSIGDAMM,1,2013,11,13.2758168,52.5776576,,2,,,4796515-4796779
GENERAL-WOYNA-STR. / HUMANNSTR. / KIENHORSTSTR.,1,2013,11,13.317002,52.5739992,,3,,,4067941-4537083-4675237
GRUßDORFSTR.,2,2013,11,13.2864052285953,52.5887545627543,1.0,1,248.969058732098,248.969058732098,4588918
HATZFELDTALLEE / MARZAHNSTR.,1,2013,11,13.2945187,52.592766,,2,,,23141596-23913646
HEILIGENSEESTR.,2,2013,11,13.2465312233497,52.6011050090075,0.1792333880201836,1,4851.81349262246,8834.020014920157,4645149
HEILIGENSEESTR. / REIHERALLEE,1,2013,11,13.2388315,52.6025672,,2,,,4645149-30813769
HUMBOLDTSTR. / LINDAUER ALLEE,1,2013,11,13.345956,52.5745518,,2,,,4067951-4068105
NEHEIMER STR.,2,2013,11,13.2756546035245,52.5776386468737,0.0,1,869.976974699747,1739.953949399494,4796779
SCHARNWEBERSTR. / URANUSWEG,1,2013,11,13.3173734,52.5665971,,2,,,4068044-24043036
ALTENHOFER WEG,1,2013,11,13.2962091768022,52.5877885390445,0.0,1,235.948565163747,471.897130327494,4645227
BERENHORSTSTR.,1,2013,11,13.3244155409224,52.5678597957723,1.0,1,438.134280334725,438.134280334725,11263882
BISONWEG / SCHULZENDORFER STR.,1,2013,11,13.2430353,52.6141678,,2,,,5026423-18783886
HECHELSTR. / SCHARNWEBERSTR.,1,2013,11,13.3217539,52.5656248,,2,,,4068044-4675148
HOLZHAUSER STR. / TIETZSTR.,1,2013,11,13.3066236,52.5825686,,2,,,4569873-8100381
INNUNGSSTR. / MIRAUSTR.,1,2013,11,13.3122715,52.5816295,,2,,,4804097-4804124
NORDLICHTSTR. / STRAßE 442 / STRAßE 443,1,2013,11,13.306465675,52.573574675,,3,,,4675017-5060080-5060080
ALT-WITTENAU,1,2013,12,13.3283944285671,52.5914118045024,0.6367579562252365,1,1958.52546370384,2669.944255924539,4765745
AM NORDGRABEN / ROEDERNALLEE / ROEDERNBRÜCKE,1,2013,12,13.3399001,52.58808515,,2,,,4068065-4678210
AMENDESTR.,1,2013,12,13.3691434651511,52.5687017479048,0.0,1,1067.01300016548,2134.02600033096,4637899
BERLINER STR.,3,2013,12,13.2840014806453,52.6650751210871,0.0,1,1489.51035907075,2979.0207181415,5051463
BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,1,2013,12,13.30035235,52.637004850000004,,3,,,4804925-4805075-5051463
BERLINER STR. / WALDSEEWEG,1,2013,12,13.29836595,52.63974665,,2,,,5051463-28817923
DANNENWALDER WEG / TREUENBRIETZENER STR. / WILHELMSRUHER DAMM,1,2013,12,13.360624549999999,52.59708465,,3,,,4765110-4765338-4765352
DIANASTR. / ORANIENDAMM / ZEHNTWERDERWEG,1,2013,12,13.3180277,52.6113276,,3,,,9774896-25799886-332561057
EICHBORNDAMM,1,2013,12,13.3208638337429,52.5839862620854,0.4134086255837759,1,3698.30618957787,5867.7007003343815,4537077
EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,2,2013,12,13.332948349999999,52.5954217,,3,,,4071964-4537077-4765110
EMMENTALER STR.,3,2013,12,13.3597903260192,52.5700133795532,0.11464527964829224,1,1545.21221962916,2913.2731522229765,4638312
FINSTERWALDER STR.,1,2013,12,13.344783895244,52.6014821509503,0.07416034137259675,1,1814.95290212436,3495.308277451992,4802750
FLOTTENSTR. / STEGEWEG / MARKSCHEIDERSTR.,1,2013,12,13.3556161,52.5776122,,3,,,37142124-37142125-37142126
FÜRSTENDAMM,1,2013,12,13.3008334339003,52.631385316609,0.0,1,1349.2210712652,2698.4421425304,4902510
GOLLANCZSTR.,1,2013,12,13.2864710162361,52.6451839656815,0.156811839672983,1,2440.02024959849,4497.41643501811,6247948
HERMSDORFER DAMM,2,2013,12,13.2951375793075,52.610192407,0.2479147025081668,1,5384.49784323905,9434.099505515625,4540161
HERMSDORFER STR.,2,2013,12,13.3237373203923,52.5984776046051,0.25189893955407316,1,1473.75805382136,2576.2780167258447,4765947
HERMSDORFER STR. / AVENUE CHARLES DE GAULLE,1,2013,12,13.3243937,52.6012139,,2,,,4765947-4766096
HOLLÄNDERSTR. / MARKSTR.,2,2013,12,13.364505000000001,52.5626951,,2,,,4610040-4610047
HOLLÄNDERSTR. / WINKELRIEDSTR.,1,2013,12,13.3562289,52.562116,,2,,,4610043-4610047
JEAN-JAURÈS-STR.,1,2013,12,13.3221015772507,52.6043601298565,0.0,1,655.57062128539,1311.14124257078,4766077
KÖNIGSHORSTER STR. / WILHELMSRUHER DAMM,1,2013,12,13.3509534,52.5964109,,2,,,4765110-4802809
KOPENHAGENER STR.,1,2013,12,13.3623785911644,52.5791549550929,0.0,1,1136.77251889739,2273.54503779478,33927189
MARKSTR.,3,2013,12,13.3647787581342,52.5606746760514,0.8954126285359881,1,1446.81202742342,1598.1302943741534,4610040
MARKSTR. / PANKOWER ALLEE / RESIDENZSTR.,2,2013,12,13.3643706,52.5638211,,3,,,4594653-4610040-10755765
ORANIENBURGER STR.,8,2013,12,13.3339146277492,52.5907155628614,0.6405869315687691,1,6455.61860384759,8775.85229487819,4071964
ORANIENDAMM,2,2013,12,13.3206406689566,52.6097525201938,0.0,1,993.393154641189,1986.786309282378,9774896
ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM,4,2013,12,13.3238076,52.6078615,,3,,,4540101-4802391-9774896
PROVINZSTR.,2,2013,12,13.3788598376203,52.5676572039137,0.0,1,1554.46301566728,3108.92603133456,4610131
QUICKBORNER STR.,3,2013,12,13.3635339047381,52.6068414902183,0.09189677870713885,1,2773.71389217812,5292.532412609831,4765339
REGINHARDSTR.,1,2013,12,13.3732275590503,52.5655265890415,0.0,1,2076.11870149015,4152.2374029803,4610134
RESIDENZSTR.,10,2013,12,13.3637448991295,52.5650633341418,0.9314703153014364,1,3896.16245265195,4163.16523706657,4594653
RESIDENZSTR. / RITTERLANDWEG,1,2013,12,13.3688645,52.5605939,,2,,,4594653-4610132
ROEDERNALLEE,5,2013,12,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
SENFTENBERGER RING,3,2013,12,13.3563828902757,52.6051791172156,0.0,1,3586.17470294426,7172.34940588852,4802807
TRIFTSTR.,1,2013,12,13.3188796271542,52.5899717529856,0.9937477842339861,1,1682.82804131626,1693.3494453276678,4766009
WAIDMANNSLUSTER DAMM,3,2013,12,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WILHELMSRUHER DAMM,6,2013,12,13.3528468625584,52.596510926761,0.27659169965959907,1,4113.8691101052,7089.876170869281,4765110
ZABEL-KRÜGER-DAMM,3,2013,12,13.339539639502,52.612036704326,0.0,1,2584.42496157825,5168.8499231565,4802391
ZELTINGER STR.,1,2013,12,13.2967447581991,52.6381804243407,0.0,1,1249.71314889145,2499.4262977829,4902500
ZERPENSCHLEUSER RING / QUICKBORNER STR.,1,2013,12,13.3685045,52.6022872,,2,,,4765339-4802824
ALT-LÜBARS / ZABEL-KRÜGER-DAMM,1,2013,12,13.3546235,52.6181128,,2,,,4802391-4802826
AM NORDGRABEN,1,2013,12,13.3290159082598,52.5874631070189,0.8028348271547981,1,5066.20611512817,6065.085519486834,4678210
DIANASTR. / DÜSTERHAUPTSTR.,1,2013,12,13.3167636,52.6111865,,2,,,4802331-25799886
DRONTHEIMER STR. / RITTERLANDWEG / SOLDINER STR. / PROVINZSTR.,1,2013,12,13.3770424,52.5607568,,4,,,4610130-4610131-4610132-8150022
EDELHOFDAMM,1,2013,12,13.2991959059906,52.6355300855933,0.8056352175781311,1,1787.85052942598,2135.3457085806835,4902508
FALKENTALER STEIG / HEINSESTR. / HERMSDORFER DAMM,1,2013,12,13.3041351,52.6195503,,3,,,4540161-4804837-28793517
HAßLINGERWEG,1,2013,12,13.3672549780572,52.5596594015061,0.0,1,289.541166821007,579.082333642014,4596965
LÜBARSER STR. / ORANIENBURGER STR.,1,2013,12,13.3322026,52.5993165,,2,,,4071964-4802740
NACH DER HÖHE,1,2013,12,13.3175249200004,52.6052079355862,0.0,1,226.233400630404,452.466801260808,4766085
NACH DER HÖHE / WAIDMANNSLUSTER DAMM,1,2013,12,13.3168035,52.6061171,,2,,,4540101-4766085
ORANIENBURGER STR. / RATHAUSPROMENADE / TESSENOWSTR.,1,2013,12,13.33328293616435,52.58142673892168,,3,,,4071964-4675254-4675304
STEINKIRCHENER STR.,1,2013,12,13.342947568032,52.5969121520646,0.0,1,497.601763297252,995.203526594504,4802753
TREUENBRIETZENER STR.,1,2013,12,13.3624548,52.5993326,0.10750785822916137,1,1440.62561550413,2726.372656575344,4765338
ZELTINGER PLATZ / FROHNAUER BRÜCKE,1,2013,12,13.289784,52.6332194,,2,,,4902505-7729029
ALEMANNENSTR. / SIGISMUNDKORSO,1,2013,12,13.2804442,52.6301386,,2,,,16857795-16866582
ALT-WITTENAU / ORANIENBURGER STR.,1,2013,12,13.3342518,52.5896751,,2,,,4071964-4765745
BERLINER STR. / ODILOSTR.,1,2013,12,13.2948256,52.64190785,,2,,,4804924-5051463
EICHHORSTER WEG,1,2013,12,13.3411793,52.6000307,0.0,1,1219.19940922463,2438.39881844926,4802786
FROHNAUER STR.,1,2013,12,13.2921181384853,52.6243285395145,0.0,1,2156.68230210628,4313.36460421256,10620897
HOLLÄNDERSTR. / VIERWALDSTÄTTER WEG,1,2013,12,13.3571201,52.5621002,,2,,,4610047-4638301
KARMELITERWEG,1,2013,12,13.2782352580095,52.6278029794703,0.0,1,1727.3440387738,3454.6880775476,16889141
LENGEDER STR. / KOPENHAGENER STR.,2,2013,12,13.3633886,52.5806833,,2,,,4380909-33927189
MARKSTR. / WALDERSEESTR.,1,2013,12,13.3646503,52.5613036,,2,,,4610040-183583120
MITTELBRUCHZEILE / PROVINZSTR.,1,2013,12,13.37901,52.5682288,,2,,,4610131-4637804
PANKOWER ALLEE,1,2013,12,13.3712157240616,52.5641221588218,0.0,1,932.756322904627,1865.512645809254,10755765
ROEDERNALLEE / TESSENOWSTR.,1,2013,12,13.3437223,52.5831681,,2,,,4068065-4675254
SCHLUCHSEESTR.,1,2013,12,13.3337113976828,52.606249390468,0.0,1,1130.51502613218,2261.03005226436,4802554
SEEBADSTR.,1,2013,12,13.3237842475421,52.615980761512,0.0,1,614.259799648447,1228.519599296894,26952415
SOMMERSTR.,1,2013,12,13.3763815019474,52.5731531043684,0.0,1,683.410711072175,1366.82142214435,4637937
SOMMERSTR. / KLEMKESTR.,1,2013,12,13.3732825,52.5747774,,2,,,4071972-4637937
ALEMANNENSTR. / MAXIMILIANKORSO,1,2013,12,13.2806915,52.6341015,,2,,,16866582-16885071
ALT-WITTENAU / EICHBORNDAMM,3,2013,12,13.3263192,52.5916679,,2,,,4537077-4765745
ARTEMISSTR.,1,2013,12,13.3161000009864,52.6091410590056,0.0,1,621.259246710106,1242.518493420212,4802339
BERLINER STR. / ORANIENDAMM / ORANIENDAMMBRÜCKE,1,2013,12,13.30189045,52.636101,,2,,,5051463-9774896
BERTASTR. / SCHILDOWER STR.,1,2013,12,13.3211569,52.6240398,,2,,,4805054-4805066
BORGSDORFER STR.,1,2013,12,13.3525857,52.59408805,0.0,1,477.391611513151,954.783223026302,4765371
CALAUER STR. / FINSTERWALDER STR.,1,2013,12,13.3493202,52.60395,,2,,,4802750-21520009
DIETRICHINGER WEG / ORANIENBURGER STR. / WITTENAUER STR.,2,2013,12,13.329674,52.6020065,,3,,,4071964-4802588-39493949
EICHHORSTER WEG / SCHORFHEIDESTR. / WILHELMSRUHER DAMM,1,2013,12,13.3476343,52.5961978,,3,,,4765110-4802786-11953271
EMMENTALER STR. / THURGAUER STR.,1,2013,12,13.358147,52.5695269,,2,,,4638312-4638320
KOSSÄTENSTR. / ORANIENBURGER STR.,2,2013,12,13.3342633,52.5824501,,2,,,4071964-9015448
KÖNIGSHORSTER STR.,1,2013,12,13.3507474956791,52.5976936348608,0.0,1,284.735424215769,569.470848431538,4802809
LUDOLFINGERPLATZ / FROHNAUER BRÜCKE,1,2013,12,13.2890537,52.6329051,,2,,,7729029-32459359
MARKGRAFENSTR. / ZELTINGER STR.,1,2013,12,13.2949094,52.6371188,,2,,,4902500-28276120
SENFTENBERGER RING / STRAUPITZER STEIG,1,2013,12,13.3535513,52.5998485,,2,,,4802807-25559114
ZEHNTWERDERWEG,1,2013,12,13.3315964959609,52.6136720001652,0.0,1,2023.6200176748,4047.2400353496,332561057
AMENDESTR. / RESIDENZSTR.,2,2013,12,13.3624282,52.5672521,,2,,,4594653-4637899
BÜDNERRING / REGINHARDSTR.,1,2013,12,13.3686894,52.570999,,2,,,4610134-4637941
EICHHORSTER WEG / FINSTERWALDER STR.,1,2013,12,13.3411793,52.6000307,,2,,,4802750-4802786
GORKISTR. / AM STEINBERGPARK,1,2013,12,13.3144508,52.5935545,,2,,,4765928-4765950
HAUSOTTERSTR. / RESIDENZSTR. / STARGARDTSTR.,1,2013,12,13.3627676,52.5666076,,3,,,4594653-4637947-32009527
HERMSDORFER DAMM / MARTIN-LUTHER-STR.,1,2013,12,13.2994064,52.6146995,,2,,,4540161-4804581
HORANDWEG,1,2013,12,13.2740127003989,52.6378457058161,0.0,1,505.306789476493,1010.613578952986,16931264
KÜHNEMANNSTR. / SCHWABSTR. / PROVINZSTR.,2,2013,12,13.378409,52.5660087,,3,,,4610131-4637771-8913248
RASCHDORFFSTR. / RESIDENZSTR. / THATERSTR.,1,2013,12,13.3621475,52.56780575,,3,,,4594653-4637898-4638307
REGINHARDSTR. / RITTERLANDWEG,1,2013,12,13.3714735,52.5607893,,2,,,4610132-4610134
ULMENSTR.,1,2013,12,13.3114904791372,52.6155014459145,0.0,1,443.409245322515,886.81849064503,52180392
ALT-REINICKENDORF / RESIDENZSTR. / KLEMKESTR. / KOPENHAGENER STR.,1,2013,12,13.359196827179815,52.57427474571443,,4,,,4067922-4071972-4594653-33927189
AVENUE CHARLES DE GAULLE,1,2013,12,13.3195332641598,52.6014895107714,0.0,1,896.576909496035,1793.15381899207,4766096
DIANASTR.,1,2013,12,13.3131629556791,52.6073258249403,0.0,1,1329.77200536882,2659.54401073764,25799886
ELSESTR. / SCHILDOWER STR.,1,2013,12,13.3241261,52.625027,,2,,,4805013-4805066
FELLBACHER STR. / HEINSESTR. / FELLBACHER PLATZ,1,2013,12,13.3075831,52.6162176,,3,,,4804563-28793516-28793517
HERBSTSTR.,2,2013,12,13.3752804302224,52.5709926909507,1.0,1,688.089437265644,688.089437265644,4764692
KÜHLEWEINSTR.,1,2013,12,13.3704876,52.5640513,0.46449586497744405,1,600.792618921321,922.5195506447192,4610135
LUDOLFINGERWEG,1,2013,12,13.2800262430843,52.6327718774982,0.0,1,1011.76447425156,2023.52894850312,16867027
MÜHLENFELDSTR.,1,2013,12,13.3022794750673,52.6075406609285,0.0,1,1564.59193166137,3129.18386332274,19351589
NAGOLDER PFAD / ORANIENDAMM,1,2013,12,13.3208757,52.6096118,,2,,,4802410-9774896
ORANIENBURGER CHAUSSEE / SCHWARZKITTELWEG,1,2013,12,13.2998641,52.6448369,,2,,,4480729-26243819
ORANIENDAMM / STRAßE 199,1,2013,12,13.3253337,52.60616905,,2,,,9774896-52877221
WALDERSEESTR.,1,2013,12,13.3624293,52.5609381,0.0,1,312.029521366622,624.059042733244,183583120
WELFENALLEE,1,2013,12,13.2854727882372,52.6282023179114,0.0,1,1107.06435884051,2214.12871768102,10620102
ANLAGE EINIGKEIT / BLANKENFELDER CHAUSSEE / ROSENTHALER WEG,1,2013,13,13.4021672,52.6028494,,2,,,4407913-4803116
BERLINER STR.,9,2013,13,13.4126911354639,52.562805424631,1.0,1,3900.67563680965,3900.67563680965,4631700
BERLINER STR. / BREITE STR.,6,2013,13,13.4098491,52.5710863,,2,,,4631700-4631947
BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,2,2013,13,13.413202876349382,52.5588259007258,,4,,,4631700-10575630-35573583-146173206
BERLINER STR. / ELSA-BRÄNDSTRÖM-STR.,1,2013,13,13.4134024,52.5599309,,2,,,4631700-23845949
BERLINER STR. / FLORASTR.,1,2013,13,13.4121323,52.5673646,,2,,,4631700-4632868
BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,4,2013,13,13.41301975,52.5663531,,3,,,4631700-4632067-144945039
BERLINER STR. / HADLICHSTR.,2,2013,13,13.4120591,52.5682486,,2,,,4631700-4776148
BERLINER STR. / MAXIMILIANSTR.,2,2013,13,13.4131121,52.56114225,,2,,,4631700-4631994
BERLINER STR. / MÜHLENSTR. / TIROLER STR.,1,2013,13,13.412558875000002,52.559236575,,3,,,4631700-10575630-146173175
BLANKENBURGER STR.,6,2013,13,13.4182189107498,52.5842538605061,0.10296397652292044,1,2564.71732871373,4865.361162605852,4776616
BLANKENBURGER STR. / DIETZGENSTR. / OSSIETZKYPLATZ,5,2013,13,13.40400545,52.5812048,,3,,,4764689-4776616-26795568
BLANKENBURGER STR. / GRUMBKOWSTR.,2,2013,13,13.423608349999999,52.58578265,,2,,,4776616-4776633
BLANKENFELDER CHAUSSEE,3,2013,13,13.3959359839993,52.6130090615978,0.9591540938634119,1,4695.44245024529,4887.23205183776,4803116
BREITE STR.,6,2013,13,13.4078837440488,52.5702369117003,0.8983843804885796,1,2333.03542682403,2570.108267062845,4631947
