street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
AMENDESTR. / REGINHARDSTR.,1,2011,12,13.3715376,52.5694315,,2,,,4610134-4637899
AMENDESTR. / RESIDENZSTR.,1,2011,12,13.3624282,52.5672521,,2,,,4594653-4637899
ARTUSWALL,1,2011,12,13.2701146842514,52.6296093400251,0.0,1,705.504792031173,1411.009584062346,16857794
BERLINER STR.,9,2011,12,13.2840014806453,52.6650751210871,0.0,1,1489.51035907075,2979.0207181415,5051463
BERLINER STR. / BERTRAMSTR. / WACHSMUTHSTR.,1,2011,12,13.310226175,52.629088225000004,,3,,,4805024-5051463-33327632
BERLINER STR. / BURGFRAUENSTR. / VELTHEIMSTR.,1,2011,12,13.30035235,52.637004850000004,,3,,,4804925-4805075-5051463
BERLINER STR. / FONTANESTR.,1,2011,12,13.2997566,52.6427782,,2,,,5051463-9360794
BERLINER STR. / ODILOSTR.,1,2011,12,13.2948256,52.64190785,,2,,,4804924-5051463
BERLINER STR. / ROBINIENWEG,2,2011,12,13.30029,52.6368487,,2,,,4804482-5051463
BLUNCKSTR. / OLLENHAUERSTR. / ORANIENBURGER STR.,2,2011,12,13.332981775,52.578157675,,3,,,4071964-4678195-23125889
BRANDTSTR.,1,2011,12,13.3126512196208,52.6124548196654,0.0,1,643.541208735891,1287.082417471782,20547483
BÜDNERRING / REGINHARDSTR.,1,2011,12,13.3686894,52.570999,,2,,,4610134-4637941
BURGFRAUENSTR. / HOHEFELDSTR.,1,2011,12,13.2993177,52.6262464,,2,,,4804925-4804937
CYCLOPSTR.,1,2011,12,13.3281886633622,52.5995811626737,0.0,1,693.88561253374,1387.77122506748,4765877
DANNENWALDER WEG,1,2011,12,13.3515368421989,52.5922272880385,0.04519342444327636,1,2296.43405566904,4489.084392354234,4765352
DEUTSCHE STR.,1,2011,12,13.3600762468171,52.5683206975309,0.0,1,238.297673030765,476.59534606153,4638308
DIETRICHINGER WEG / ORANIENBURGER STR. / WITTENAUER STR.,1,2011,12,13.329674,52.6020065,,3,,,4071964-4802588-39493949
DOHNENSTEIG / FORSTSTR. / HERMSDORFER DAMM,1,2011,12,13.2915413,52.6060456,,3,,,4540161-4804652-22457520
EICHBORNDAMM,1,2011,12,13.3208638337429,52.5839862620854,0.4134086255837759,1,3698.30618957787,5867.7007003343815,4537077
EICHBORNDAMM / ORANIENBURGER STR. / WILHELMSRUHER DAMM,2,2011,12,13.332948349999999,52.5954217,,3,,,4071964-4537077-4765110
EICHHORSTER WEG,2,2011,12,13.3411793,52.6000307,0.0,1,1219.19940922463,2438.39881844926,4802786
EICHHORSTER WEG / SCHLITZER STR.,1,2011,12,13.3388509,52.601238,,2,,,4802786-4802791
ELSESTR. / VELTHEIMSTR.,1,2011,12,13.3233791,52.6259086,,2,,,4805013-4805075
EMMENTALER STR.,1,2011,12,13.3597903260192,52.5700133795532,0.11464527964829224,1,1545.21221962916,2913.2731522229765,4638312
EMMENTALER STR. / RESIDENZSTR.,1,2011,12,13.3608121,52.5703344,,2,,,4594653-4638312
ENKIRCHER STR. / OPPENHEIMER WEG,1,2011,12,13.302697,52.6350342,,2,,,5942806-28276097
FINSTERWALDER STR.,3,2011,12,13.344783895244,52.6014821509503,0.07416034137259675,1,1814.95290212436,3495.308277451992,4802750
FLOTTENSTR. / KOPENHAGENER STR.,1,2011,12,13.3609569,52.5770035,,2,,,33927189-37142126
FRÄSERSTEIG / ROEDERNALLEE,1,2011,12,13.3384675,52.589882,,2,,,4068065-4765671
FROMMPROMENADE,1,2011,12,13.3324676493492,52.5909241534647,0.0,1,219.880062942273,439.760125884546,4765753
GOLLANCZSTR.,1,2011,12,13.2864710162361,52.6451839656815,0.156811839672983,1,2440.02024959849,4497.41643501811,6247948
GÖTZESTR.,1,2011,12,13.3105156,52.6107667,0.0,1,175.171328774627,350.342657549254,4804585
GRALSRITTERWEG,1,2011,12,13.275695982867,52.6366600293029,0.0,1,368.630729351533,737.261458703066,16931261
HEIDENHEIMER STR. / HERMSDORFER DAMM,1,2011,12,13.3008396,52.6156727,,2,,,4540161-4804520
HEINSESTR.,1,2011,12,13.3074990181402,52.6162859774089,0.0,1,876.785713036849,1753.571426073698,28793517
HERBSTSTR. / RASCHDORFFSTR.,1,2011,12,13.3722087,52.5721252,,2,,,4637898-4764692
HERMSDORFER DAMM,4,2011,12,13.2951375793075,52.610192407,0.2479147025081668,1,5384.49784323905,9434.099505515625,4540161
HERMSDORFER DAMM / HOHEFELDSTR.,1,2011,12,13.3059435,52.6205481,,2,,,4540161-4804937
HERMSDORFER DAMM / MARTIN-LUTHER-STR.,1,2011,12,13.2994064,52.6146995,,2,,,4540161-4804581
HERMSDORFER DAMM / SILVESTERWEG,1,2011,12,13.3091633,52.6217285,,2,,,4540161-57743550
HERMSDORFER STR. / RUE GEORGES VALLEREY,1,2011,12,13.3242264,52.6001842,,2,,,4765947-47984349
HOHEFELDSTR.,1,2011,12,13.3026298648692,52.6233962892437,0.0,1,776.816038393613,1553.632076787226,4804937
HOLLÄNDERSTR.,3,2011,12,13.3507805604119,52.5620671826008,0.027283855387180773,1,2182.44316370007,4305.340863731006,4610047
HOLLÄNDERSTR. / MARKSTR.,1,2011,12,13.364505000000001,52.5626951,,2,,,4610040-4610047
HOPPESTR.,1,2011,12,13.3766522958583,52.5703541087474,0.33126847635412987,1,420.871010814215,702.3207231343825,4637945
HOPPESTR. / PROVINZSTR.,1,2011,12,13.3796952,52.5707234,,2,,,4610131-4637945
KLEMKESTR.,2,2011,12,13.3682037770906,52.5744379092409,0.4993222552165076,1,1929.56855369212,2895.660585559836,4071972
KÖNIGSHORSTER STR. / WILHELMSRUHER DAMM,1,2011,12,13.3509534,52.5964109,,2,,,4765110-4802809
KOPENHAGENER STR.,4,2011,12,13.3623785911644,52.5791549550929,0.0,1,1136.77251889739,2273.54503779478,33927189
KÜHNEMANNSTR. / SCHWABSTR. / PROVINZSTR.,1,2011,12,13.378409,52.5660087,,3,,,4610131-4637771-8913248
LENGEDER STR. / ROEDERNALLEE,1,2011,12,13.3451605,52.5812554,,2,,,4068065-4380909
LINDAUER ALLEE,1,2011,12,13.3455363011322,52.574611404745,1.0,1,3707.63256135087,3707.63256135087,4067951
LINDAUER ALLEE / RESIDENZSTR. / KOLPINGPLATZ,1,2011,12,13.3589968025521,52.57352001798282,,3,,,4067951-4594653-61738221
LÜBARSER STR. / ORANIENBURGER STR.,2,2011,12,13.3322026,52.5993165,,2,,,4071964-4802740
MARKSTR.,2,2011,12,13.3647787581342,52.5606746760514,0.8954126285359881,1,1446.81202742342,1598.1302943741534,4610040
MAUSCHBACHER STEIG / ORANIENBURGER STR.,1,2011,12,13.3306926,52.6011457,,2,,,4071964-39493947
MINHEIMER STR. / WILTINGER STR.,1,2011,12,13.2900176,52.6351068,,2,,,4902523-6247949
ORANIENBURGER CHAUSSEE,2,2011,12,13.3021870381884,52.6425730131466,0.0,1,4851.30110206029,9702.60220412058,4480729
ORANIENBURGER STR.,5,2011,12,13.3339146277492,52.5907155628614,0.6405869315687691,1,6455.61860384759,8775.85229487819,4071964
ORANIENBURGER STR. / ROEDERNALLEE,1,2011,12,13.3333956,52.5941345,,2,,,4068065-4071964
ORANIENBURGER STR. / TECHOWPROMENADE,1,2011,12,13.3334143,52.5930615,,2,,,4071964-36828659
ORANIENDAMM,1,2011,12,13.3206406689566,52.6097525201938,0.0,1,993.393154641189,1986.786309282378,9774896
ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM,2,2011,12,13.3238076,52.6078615,,3,,,4540101-4802391-9774896
OSWINSTEIG / ROEDERNSTR.,1,2011,12,13.3099752,52.6260113,,2,,,4804914-4804920
PANKOWER ALLEE,1,2011,12,13.3712157240616,52.5641221588218,0.0,1,932.756322904627,1865.512645809254,10755765
PANKOWER ALLEE / REGINHARDSTR.,1,2011,12,13.3735122,52.5643197,,2,,,4610134-10755765
QUICKBORNER STR.,2,2011,12,13.3635339047381,52.6068414902183,0.09189677870713885,1,2773.71389217812,5292.532412609831,4765339
RASCHDORFFSTR. / RESIDENZSTR. / THATERSTR.,2,2011,12,13.3621475,52.56780575,,3,,,4594653-4637898-4638307
REGINHARDSTR.,2,2011,12,13.3732275590503,52.5655265890415,0.0,1,2076.11870149015,4152.2374029803,4610134
REGINHARDSTR. / SCHWABSTR.,1,2011,12,13.3731722,52.5657663,,2,,,4610134-8913248
RESIDENZSTR.,5,2011,12,13.3637448991295,52.5650633341418,0.9314703153014364,1,3896.16245265195,4163.16523706657,4594653
RESIDENZSTR. / RITTERLANDWEG,1,2011,12,13.3688645,52.5605939,,2,,,4594653-4610132
ROEDERNALLEE,6,2011,12,13.3430967289215,52.5840282275831,0.33835249206134144,1,3150.7399577959,5235.4191990343115,4068065
RUE MONTESQUIEU / JEAN-JAURÈS-STR.,1,2011,12,13.3226017,52.6039392,,2,,,4766074-4766077
SCHILDOWER STR.,1,2011,12,13.3198318,52.6230157,0.0,1,1203.9024032394,2407.8048064788,4805066
SCHILDOWER WEG,1,2011,12,13.3692268784449,52.6218890039716,0.0,1,1375.3316572904,2750.6633145808,23547069
SCHLUCHSEESTR.,1,2011,12,13.3337113976828,52.606249390468,0.0,1,1130.51502613218,2261.03005226436,4802554
SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.,1,2011,12,13.3110499,52.6130517,,3,,,4804662-20547483-28793517
SENFTENBERGER RING,4,2011,12,13.3563828902757,52.6051791172156,0.0,1,3586.17470294426,7172.34940588852,4802807
SENFTENBERGER RING / STRAUPITZER STEIG,1,2011,12,13.3535513,52.5998485,,2,,,4802807-25559114
SIGISMUNDKORSO / LUDOLFINGERPLATZ,1,2011,12,13.2874323,52.6322887,,2,,,16857795-32459359
SOMMERSTR.,1,2011,12,13.3763815019474,52.5731531043684,0.0,1,683.410711072175,1366.82142214435,4637937
STARGARDTSTR.,1,2011,12,13.3609027615718,52.5663117753806,0.0,1,262.482110762684,524.964221525368,32009527
TECHOWPROMENADE,1,2011,12,13.3304887621881,52.5907535603308,0.3479475006390241,1,743.374263533565,1228.093310031251,36828659
TREUENBRIETZENER STR.,1,2011,12,13.3624548,52.5993326,0.10750785822916137,1,1440.62561550413,2726.372656575344,4765338
WAIDMANNSLUSTER DAMM,4,2011,12,13.2982953754575,52.5983526201128,0.512655784186397,1,5191.09875133036,7720.950701508427,4540101
WAIDMANNSLUSTER DAMM / JEAN-JAURÈS-STR.,1,2011,12,13.3197288,52.606994,,2,,,4540101-4766077
WALLISER STR.,1,2011,12,13.3546571607426,52.5721699078073,0.0,1,230.662297184247,461.324594368494,4638323
WILHELMSRUHER DAMM,6,2011,12,13.3528468625584,52.596510926761,0.27659169965959907,1,4113.8691101052,7089.876170869281,4765110
WINTERSTR.,1,2011,12,13.3759507108637,52.5694652184503,0.0,1,434.45895581568,868.91791163136,4637946
ZABEL-KRÜGER-DAMM,1,2011,12,13.339539639502,52.612036704326,0.0,1,2584.42496157825,5168.8499231565,4802391
ZELTINGER STR.,1,2011,12,13.2967447581991,52.6381804243407,0.0,1,1249.71314889145,2499.4262977829,4902500
ZELTINGER STR. / ZERNDORFER WEG,1,2011,12,13.2984444,52.6391935,,2,,,4902500-33382030
ALTENBERGER WEG / DIETZGENSTR.,1,2011,13,13.4017279,52.5885707,,2,,,4764689-4777304
AM FEUCHTEN WINKEL / PASEWALKER STR.,2,2011,13,13.4287011,52.5779514,,2,,,4776197-4776203
AM SCHLOßPARK,1,2011,13,13.4114578404479,52.5767720807845,0.0,1,639.114917347733,1278.229834695466,4764644
AM SCHLOßPARK / KAVALIERSTR. / SCHLOßPARK PANKOW,1,2011,13,13.4094094,52.5751825,,2,,,4764644-4764665
AM SCHLOßPARK / OSSIETZKYSTR. / PARKSTR. / SCHLOßPARK PANKOW,1,2011,13,13.4075487,52.5738855,,3,,,4764644-4764656-4764658
AMALIENPARK / BREITE STR.,2,2011,13,13.4142897,52.5721626,,2,,,4631947-24668380
ARNOUXSTR.,1,2011,13,13.4232307000479,52.6080409261364,0.0,1,731.119713900206,1462.239427800412,16419437
BAHNHOFSTR.,1,2011,13,13.440779764044,52.591440287889,0.17049866787950868,1,2143.74173436424,3921.9783587416696,4776771
BAHNHOFSTR. / BLANKENBURGER WEG / PANKSTR.,3,2011,13,13.4366685,52.5925359,,3,,,4776771-4776775-19435661
BENJAMIN-VOGELSDORFF-STR. / MÜHLENSTR.,1,2011,13,13.4051366,52.5672433,,2,,,10575630-144842132
BERLINER STR.,6,2011,13,13.4126911354639,52.562805424631,1.0,1,3900.67563680965,3900.67563680965,4631700
BERLINER STR. / BLANKENFELDER CHAUSSEE,2,2011,13,13.40600815,52.58696784999999,,2,,,4631700-4803116
BERLINER STR. / BRENNERSTR. / MÜHLENSTR. / VINETASTR.,4,2011,13,13.413202876349382,52.5588259007258,,4,,,4631700-10575630-35573583-146173206
BERLINER STR. / ESPLANADE / WESTERLANDSTR.,2,2011,13,13.413785923371751,52.557665990339075,,3,,,4631700-4631706-123384345
BERLINER STR. / GRANITZSTR. / KISSINGENSTR.,8,2011,13,13.41301975,52.5663531,,3,,,4631700-4632067-144945039
BERLINER STR. / HADLICHSTR.,1,2011,13,13.4120591,52.5682486,,2,,,4631700-4776148
BERLINER STR. / MAXIMILIANSTR.,2,2011,13,13.4131121,52.56114225,,2,,,4631700-4631994
BLANKENBURGER STR.,1,2011,13,13.4182189107498,52.5842538605061,0.10296397652292044,1,2564.71732871373,4865.361162605852,4776616
BLANKENBURGER STR. / STRAßE 41,1,2011,13,13.38674005,52.5815337,,2,,,4764872-4776616
BLANKENBURGER STR. / ZIMBELSTR.,1,2011,13,13.429443,52.5885936,,2,,,4776616-4777056
BLANKENFELDER STR. / GARTENSTR.,1,2011,13,13.428937,52.6026402,,2,,,16419385-35313212
BLANKENFELDER STR. / ROSENTHALER WEG,2,2011,13,13.4200029,52.606282,,2,,,4407913-35313212
BLEICHERODER STR. / MENDELSTR. / STIFTSWEG,1,2011,13,13.4189137,52.575,,3,,,4776154-4776166-138166311
BORKUMSTR.,1,2011,13,13.4166698624513,52.5654525660746,0.0,1,604.730454990536,1209.460909981072,123959488
BORKUMSTR. / NEUMANNSTR.,2,2011,13,13.4208978,52.5659011,,2,,,4631542-123959488
BREITE STR.,6,2011,13,13.4078837440488,52.5702369117003,0.8983843804885796,1,2333.03542682403,2570.108267062845,4631947
BUCHER STR. / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU / 114 AS BUCHER S,1,2011,13,13.448830389460074,52.61919865108408,0.01652128843110154,1,3233.63576625946,6413.847703343422,9189975
BUCHER STR. / HAUPTSTR. / SCHÖNERLINDER STR. / TRIFTSTR.,2,2011,13,13.415061034651833,52.61048106618751,,4,,,4045656-9189975-9711754-9713563
BUCHHOLZER STR.,1,2011,13,13.4133400077843,52.5884501635325,0.0,1,2145.56641293899,4291.13282587798,4777064
CHARLOTTENSTR.,1,2011,13,13.4113353921732,52.5893773362109,0.0,1,849.853893451741,1699.707786903482,4777081
DAMEROWSTR.,3,2011,13,13.4224367393929,52.5735566259699,0.01934658384264479,1,1203.73562731175,2384.1830823853347,4631946
DAMMSMÜHLER STR. / DIETZGENSTR.,1,2011,13,13.4030545,52.595568,,2,,,4764689-22875395
DIETZGENSTR.,8,2011,13,13.4027189173283,52.5929097570199,0.3670647247494517,1,3530.95233983343,5765.81663094247,4764689
DIETZGENSTR. / KASTANIENALLEE,2,2011,13,13.4027922,52.5931581,,2,,,4764689-4777290
DIETZGENSTR. / WACKENBERGSTR.,1,2011,13,13.4034641,52.5829488,,2,,,4764689-4777029
DOLOMITENSTR.,1,2011,13,13.4039927394975,52.5612175838197,0.0,1,825.325632023334,1650.651264046668,4631988
DOLOMITENSTR. / MÜHLENSTR.,1,2011,13,13.4083447,52.5637163,,2,,,4631988-10575630
ELSA-BRÄNDSTRÖM-STR.,1,2011,13,13.419372970534,52.5597351515913,0.37549239100950454,1,1276.47244314594,2073.639196557267,23845949
ELSA-BRÄNDSTRÖM-STR. / NEUMANNSTR.,1,2011,13,13.422344200000001,52.559841649999996,,2,,,4631542-23845949
ELSA-BRÄNDSTRÖM-STR. / PRENZLAUER PROMENADE,5,2011,13,13.4279251,52.5606026,,2,,,4484351-23845949
ESCHENGRABEN,1,2011,13,13.4231741,52.5574075,0.39281652714218,1,1728.88574774854,2778.6366002408877,23712169
ESCHENGRABEN / NEUMANNSTR.,1,2011,13,13.4231741,52.5574075,,2,,,4631542-23712169
ESPLANADE,1,2011,13,13.4068178623572,52.5578541025562,0.0,1,955.331126850876,1910.662253701752,123384345
ESPLANADE / STAVANGERSTR.,1,2011,13,13.4127773,52.5575618,,2,,,4782311-123384345
